model_family,budget_FLOPs,context_tokens,quality_family,model_train_RMSE,joint_status,candidate_status,joint_N,joint_D,joint_Q,candidate_N,candidate_D,candidate_Q,candidate_active_set,candidate_budget_utilization,candidate_KKT_pass,converged_starts,joint_loss_at_joint,joint_loss_at_candidate,candidate_loss_at_candidate,candidate_loss_at_joint,joint_model_regret,candidate_model_regret
constant_G,1e+22,2048,logarithmic,0.0562988396574333,converged_feasible,converged_feasible,5.898006397461152,256.3042291847015,1.0,8.415958262720588,181.30657524988516,1.0,Q1;budget,1.0000000000018912,True,18,2.145252371433399,2.148104832011765,2.090890188761321,2.093989542781899,0.0028524605783659673,0.003099354020577927
constant_G,1e+23,2048,logarithmic,0.0562988396574333,converged_feasible,converged_feasible,11.969999999999997,600.0,1.0,11.97,599.9999999999994,0.9999999999999998,N_max;D_max;Q1,0.46761110164284353,True,20,2.0523920597927097,2.0523920597927097,1.9791129331075337,1.9791129331075337,0.0,0.0
constant_G,1e+19,30000,exponential,0.0562988396574333,converged_feasible,converged_feasible,0.07728178711949552,10.000000000000007,0.5514368636202339,0.08333333333335187,10.000000000000002,0.5000000000000006,D_min;Q0;budget,1.0000000000002232,True,20,3.443509491117175,3.4484884529855386,3.4387310698815616,3.443193564338985,0.004978961868363552,0.004462494457423194
constant_G,1e+20,30000,exponential,0.0562988396574333,converged_feasible,converged_feasible,0.5692273568670866,10.000000000000002,0.9700201068112456,0.628309389447198,10.000000000000002,0.930654300241448,D_min;budget,1.0000000000000873,True,20,2.7865874690064865,2.7892396476479626,2.8168446910346217,2.819713323052616,0.002652178641476155,0.002868632017994255
constant_G,1e+22,30000,exponential,0.0562988396574333,converged_feasible,converged_feasible,4.517267002734136,172.29307922959376,1.0,6.299767667764083,125.89599458784615,1.0,Q1;budget,1.0000000000009852,True,20,2.192843064872647,2.195669972476548,2.1479347831737146,2.1509727848869082,0.002826907603900697,0.003038001713193683
constant_G,1e+23,30000,exponential,0.0562988396574333,converged_feasible,converged_feasible,11.970000000000002,600.0,1.0,11.97,600.0,1.0,N_max;D_max;Q1,0.8848405953941731,True,20,2.0523920597927097,2.0523920597927097,1.9791129331075337,1.9791129331075337,0.0,0.0
constant_G,1e+19,30000,power,0.0562988396574333,converged_feasible,converged_feasible,0.08333333333338873,10.000000000000002,0.5000000000000001,0.08333333333335886,10.000000000000002,0.5,D_min;Q0;budget,1.0000000000003064,True,20,3.448488452985401,3.4484884529855124,3.4387310698815368,3.4387310698814275,1.1146639167236572e-13,-1.092459456231154e-13
constant_G,1e+20,30000,power,0.0562988396574333,converged_feasible,converged_feasible,0.5085646770116937,10.000000000000002,0.95790160635434,0.585714635938214,10.000000000000002,0.9002347756597231,D_min;budget,1.0000000000016815,True,20,2.8090737819481615,2.812954518921888,2.8399763386676193,2.8442285710698783,0.003880736973726595,0.004252232402258915
constant_G,1e+22,30000,power,0.0562988396574333,converged_feasible,converged_feasible,4.580567138595504,167.63249339406073,0.9999999999999999,6.375917680813683,123.1549659321003,1.0,Q1;budget,1.000000000000454,True,20,2.193978359241385,2.1967931808820156,2.148932297509184,2.1519583882573565,0.002814821640630516,0.0030260907481727273
constant_G,1e+23,30000,power,0.0562988396574333,converged_feasible,converged_feasible,11.969999999999997,600.0,0.9999999999999999,11.969999999999986,600.0,1.0,N_max;D_max;Q1,0.8899649999999991,True,20,2.0523920597927097,2.0523920597927097,1.9791129331075337,1.9791129331075337,0.0,0.0
constant_G,1e+19,30000,logarithmic,0.0562988396574333,converged_feasible,converged_feasible,0.08333333333339757,10.000000000000002,0.5000000000000001,0.08333333333367943,10.000000000000002,0.5,D_min;Q0;budget,1.0000000000041533,True,19,3.448488452985368,3.448488452984314,3.4387310698803715,3.4387310698813955,-1.0542677841840487e-12,1.0240697179142444e-12
constant_G,1e+20,30000,logarithmic,0.0562988396574333,converged_feasible,converged_feasible,0.5370672508834842,13.05981105749605,1.0,0.6603052869313246,10.945787097800004,1.0,Q1;budget,1.0000000000009346,True,20,2.732418098797096,2.7348662931898615,2.7655088516312483,2.76794134202266,0.002448194392765668,0.00243249039141169
constant_G,1e+22,30000,logarithmic,0.0562988396574333,converged_feasible,converged_feasible,4.311865281763926,188.84081110943447,1.0,6.05539069934941,135.36019890608551,1.0,Q1;budget,1.0000000000086715,True,20,2.1892166412496024,2.1920880221256995,2.1447713926665273,2.1478541989200366,0.0028713808760971737,0.003082806253509318
constant_G,1e+23,30000,logarithmic,0.0562988396574333,converged_feasible,converged_feasible,11.969999999999992,600.0,1.0,11.97,600.0,1.0,N_max;D_max;Q1,0.8691136296428442,True,20,2.0523920597927097,2.0523920597927097,1.9791129331075337,1.9791129331075337,0.0,0.0
constant_G,1e+19,131072,exponential,0.0562988396574333,infeasible_by_supported_domain,infeasible_by_supported_domain,,,,,,,,,,,,,,,,
constant_G,1e+20,131072,exponential,0.0562988396574333,converged_feasible,converged_feasible,0.22552508453711656,10.000000000000002,0.9470193568254938,0.2490270538579337,10.000000000000007,0.897308641548554,D_min;budget,1.0000000000006077,True,20,2.9593894536908563,2.9637966284727115,3.009782967913728,3.014123008255595,0.004407174781855261,0.004340040341867191
constant_G,1e+22,131072,exponential,0.0562988396574333,converged_feasible,converged_feasible,2.7235636877478906,109.20439911358481,1.0,3.7113003182504563,81.0433550458932,0.9999999999999998,Q1;budget,1.000000000000897,True,20,2.271227137155365,2.2740658445823216,2.2427493440418216,2.2457423665479515,0.002838707426956688,0.002993022506129872
constant_G,1e+23,131072,exponential,0.0562988396574333,converged_feasible,converged_feasible,8.095215598000996,377.9061751179309,0.9999999999999999,11.811879579603664,260.1822004336372,1.0,Q1;budget,1.0000000000093399,True,18,2.100267708095376,2.1031147831056622,2.0357022197638464,2.038835904315183,0.0028470750102860265,0.0031336845513365574
constant_G,1e+19,131072,power,0.0562988396574333,infeasible_by_supported_domain,infeasible_by_supported_domain,,,,,,,,,,,,,,,,
constant_G,1e+20,131072,power,0.0562988396574333,converged_feasible,converged_feasible,0.20703299440518297,10.000000000000002,0.9238978783528999,0.23841038134392264,10.000000000000007,0.8518034411324145,D_min;budget,1.0000000000009366,True,20,2.9886799194052753,2.9949775898327964,3.035994796024843,3.042279538318579,0.0062976704275210516,0.006284742293735768
