policy,support,N_params_B,D_tokens_B,Q_score,lambda,eta,bridge_model,status,Loss,difference_from_baseline
pile_cc_only,observed_512,1.0,100.0,0.5,1.25,0.2,exp_bridge,valid,2.2204188272270917,-0.0654248007777829
pile_cc_only,observed_512,1.0,100.0,0.5,1.25,0.2,linear_bridge,valid,2.1946194520643565,-0.09122417594051813
pile_cc_only,observed_512,1.0,100.0,0.5,1.25,0.4,exp_bridge,valid,2.2204188272270917,-0.0654248007777829
pile_cc_only,observed_512,1.0,100.0,0.5,1.25,0.4,linear_bridge,valid,2.1946194520643565,-0.09122417594051813
pile_cc_only,observed_512,1.0,100.0,0.5,1.5,0.0,exp_bridge,valid,2.156866597479265,-0.1289770305256095
pile_cc_only,observed_512,1.0,100.0,0.5,1.5,0.0,linear_bridge,valid,2.1200639974220485,-0.16577963058282608
pile_cc_only,observed_512,1.0,100.0,0.5,1.5,0.1,exp_bridge,valid,2.156866597479265,-0.1289770305256095
pile_cc_only,observed_512,1.0,100.0,0.5,1.5,0.1,linear_bridge,valid,2.1200639974220485,-0.16577963058282608
pile_cc_only,observed_512,1.0,100.0,0.5,1.5,0.2,exp_bridge,valid,2.156866597479265,-0.1289770305256095
pile_cc_only,observed_512,1.0,100.0,0.5,1.5,0.2,linear_bridge,valid,2.1200639974220485,-0.16577963058282608
pile_cc_only,observed_512,1.0,100.0,0.5,1.5,0.4,exp_bridge,valid,2.156866597479265,-0.1289770305256095
pile_cc_only,observed_512,1.0,100.0,0.5,1.5,0.4,linear_bridge,valid,2.1200639974220485,-0.16577963058282608
pile_cc_only,observed_512,10.0,100.0,0.5,0,0.0,exp_bridge,valid,2.3050441192012485,0.2527822462022198
pile_cc_only,observed_512,10.0,100.0,0.5,0,0.0,linear_bridge,valid,2.3050441192012485,0.2527822462022198
pile_cc_only,observed_512,10.0,100.0,0.5,0,0.1,exp_bridge,valid,2.3050441192012485,0.2527822462022198
pile_cc_only,observed_512,10.0,100.0,0.5,0,0.1,linear_bridge,valid,2.3050441192012485,0.2527822462022198
pile_cc_only,observed_512,10.0,100.0,0.5,0,0.2,exp_bridge,valid,2.3050441192012485,0.2527822462022198
pile_cc_only,observed_512,10.0,100.0,0.5,0,0.2,linear_bridge,valid,2.3050441192012485,0.2527822462022198
pile_cc_only,observed_512,10.0,100.0,0.5,0,0.4,exp_bridge,valid,2.3050441192012485,0.2527822462022198
pile_cc_only,observed_512,10.0,100.0,0.5,0,0.4,linear_bridge,valid,2.3050441192012485,0.2527822462022198
pile_cc_only,observed_512,10.0,100.0,0.5,0.5,0.0,exp_bridge,valid,2.174983715207392,0.12272184220836335
pile_cc_only,observed_512,10.0,100.0,0.5,0.5,0.0,linear_bridge,valid,2.171170292390038,0.11890841939100927
pile_cc_only,observed_512,10.0,100.0,0.5,0.5,0.1,exp_bridge,valid,2.201119982095717,0.14885810909668828
pile_cc_only,observed_512,10.0,100.0,0.5,0.5,0.1,linear_bridge,valid,2.1987043586745156,0.1464424856754869
pile_cc_only,observed_512,10.0,100.0,0.5,0.5,0.2,exp_bridge,valid,2.2221043952235147,0.16984252222448593
pile_cc_only,observed_512,10.0,100.0,0.5,0.5,0.2,linear_bridge,valid,2.220575444941046,0.16831357194201724
pile_cc_only,observed_512,10.0,100.0,0.5,0.5,0.4,exp_bridge,valid,2.252359411243205,0.2000975382441763
pile_cc_only,observed_512,10.0,100.0,0.5,0.5,0.4,linear_bridge,valid,2.2517479887982685,0.1994861157992398
pile_cc_only,observed_512,10.0,100.0,0.5,0.75,0.0,exp_bridge,valid,2.112731917000808,0.06047004400177913
pile_cc_only,observed_512,10.0,100.0,0.5,0.75,0.0,linear_bridge,valid,2.104233378984433,0.05197150598540423
pile_cc_only,observed_512,10.0,100.0,0.5,0.75,0.1,exp_bridge,valid,2.1509283979522236,0.09866652495319483
pile_cc_only,observed_512,10.0,100.0,0.5,0.75,0.1,linear_bridge,valid,2.145534478411149,0.09327260541212024
pile_cc_only,observed_512,10.0,100.0,0.5,0.75,0.2,exp_bridge,valid,2.181760458187606,0.1294985851885775
pile_cc_only,observed_512,10.0,100.0,0.5,0.75,0.2,linear_bridge,valid,2.1783411078109447,0.12607923481191596
pile_cc_only,observed_512,10.0,100.0,0.5,0.75,0.4,exp_bridge,valid,2.2264703583065684,0.17420848530753963
pile_cc_only,observed_512,10.0,100.0,0.5,0.75,0.4,linear_bridge,valid,2.2250999235967788,0.17283805059775004
pile_cc_only,observed_512,10.0,100.0,0.5,1.0,0.0,exp_bridge,valid,2.0522618729990287,0.0
pile_cc_only,observed_512,10.0,100.0,0.5,1.0,0.0,linear_bridge,valid,2.0372964655788275,-0.014965407420201249
pile_cc_only,observed_512,10.0,100.0,0.5,1.0,0.1,exp_bridge,valid,2.101881319850802,0.04961944685177322
pile_cc_only,observed_512,10.0,100.0,0.5,1.0,0.1,linear_bridge,valid,2.0923645981477828,0.040102725148754015
pile_cc_only,observed_512,10.0,100.0,0.5,1.0,0.2,exp_bridge,valid,2.142148994954034,0.08988712195500526
pile_cc_only,observed_512,10.0,100.0,0.5,1.0,0.2,linear_bridge,valid,2.1361067706808434,0.08384489768181469
pile_cc_only,observed_512,10.0,100.0,0.5,1.0,0.4,exp_bridge,valid,2.2008788791312996,0.1486170061322709
pile_cc_only,observed_512,10.0,100.0,0.5,1.0,0.4,linear_bridge,valid,2.1984518583952886,0.14618998539625983
pile_cc_only,observed_512,10.0,100.0,0.5,1.25,0.0,exp_bridge,valid,1.9935225863130044,-0.05873928668602435
pile_cc_only,observed_512,10.0,100.0,0.5,1.25,0.0,linear_bridge,valid,1.9703595521732225,-0.08190232082580629
pile_cc_only,observed_512,10.0,100.0,0.5,1.25,0.1,exp_bridge,valid,2.0539526499086556,0.0016907769096268233
pile_cc_only,observed_512,10.0,100.0,0.5,1.25,0.1,linear_bridge,valid,2.039194717884416,-0.01306715511461265
pile_cc_only,observed_512,10.0,100.0,0.5,1.25,0.2,exp_bridge,valid,2.103256706923045,0.05099483392401627
pile_cc_only,observed_512,10.0,100.0,0.5,1.25,0.2,linear_bridge,valid,2.093872433550742,0.041610560551713416
pile_cc_only,observed_512,10.0,100.0,0.5,1.25,0.4,exp_bridge,valid,2.175581553347265,0.12331968034823637
pile_cc_only,observed_512,10.0,100.0,0.5,1.25,0.4,linear_bridge,valid,2.171803793193799,0.11954192019477006
pile_cc_only,observed_512,10.0,100.0,0.5,1.5,0.0,exp_bridge,valid,1.936464519672909,-0.11579735332611985
pile_cc_only,observed_512,10.0,100.0,0.5,1.5,0.0,linear_bridge,valid,1.9034226387676172,-0.14883923423141154
pile_cc_only,observed_512,10.0,100.0,0.5,1.5,0.1,exp_bridge,valid,2.0071168853464316,-0.04514498765259711
pile_cc_only,observed_512,10.0,100.0,0.5,1.5,0.1,linear_bridge,valid,1.9860248376210494,-0.06623703537797931
pile_cc_only,observed_512,10.0,100.0,0.5,1.5,0.2,exp_bridge,valid,2.0650705369407296,0.012808663941700882
pile_cc_only,observed_512,10.0,100.0,0.5,1.5,0.2,linear_bridge,valid,2.0516380964206404,-0.000623776578388302
pile_cc_only,observed_512,10.0,100.0,0.5,1.5,0.4,exp_bridge,valid,2.1505749998987236,0.09831312689969485
pile_cc_only,observed_512,10.0,100.0,0.5,1.5,0.4,linear_bridge,valid,2.145155727992309,0.09289385499328029
pile_cc_only,continuous_hull,0.1,100.0,0.5,0,0.0,exp_bridge,valid,3.0592931965585177,0.39364477887550064
pile_cc_only,continuous_hull,0.1,100.0,0.5,0,0.0,linear_bridge,valid,3.0592931965585177,0.39364477887550064
pile_cc_only,continuous_hull,0.1,100.0,0.5,0,0.1,exp_bridge,valid,3.0592931965585177,0.39364477887550064
pile_cc_only,continuous_hull,0.1,100.0,0.5,0,0.1,linear_bridge,valid,3.0592931965585177,0.39364477887550064
pile_cc_only,continuous_hull,0.1,100.0,0.5,0,0.2,exp_bridge,valid,3.0592931965585177,0.39364477887550064
pile_cc_only,continuous_hull,0.1,100.0,0.5,0,0.2,linear_bridge,valid,3.0592931965585177,0.39364477887550064
pile_cc_only,continuous_hull,0.1,100.0,0.5,0,0.4,exp_bridge,valid,3.0592931965585177,0.39364477887550064
pile_cc_only,continuous_hull,0.1,100.0,0.5,0,0.4,linear_bridge,valid,3.0592931965585177,0.39364477887550064
pile_cc_only,continuous_hull,0.1,100.0,0.5,0.5,0.0,exp_bridge,valid,2.855696074275873,0.19004765659285594
pile_cc_only,continuous_hull,0.1,100.0,0.5,0.5,0.0,linear_bridge,valid,2.848604919200867,0.1829565015178498
pile_cc_only,continuous_hull,0.1,100.0,0.5,0.5,0.1,exp_bridge,valid,2.8052253461499403,0.13957692846692327
pile_cc_only,continuous_hull,0.1,100.0,0.5,0.5,0.1,linear_bridge,valid,2.7940523702258337,0.12840395254281667
pile_cc_only,continuous_hull,0.1,100.0,0.5,0.5,0.2,exp_bridge,valid,2.7429528726765513,0.07730445499353422
pile_cc_only,continuous_hull,0.1,100.0,0.5,0.5,0.2,linear_bridge,valid,2.7253747800430186,0.059726362360001506
pile_cc_only,continuous_hull,0.1,100.0,0.5,0.5,0.4,exp_bridge,valid,2.573314085986856,-0.0923343316961609
pile_cc_only,continuous_hull,0.1,100.0,0.5,0.5,0.4,linear_bridge,valid,2.5300681713857083,-0.1355802462973088
pile_cc_only,continuous_hull,0.1,100.0,0.5,0.75,0.0,exp_bridge,valid,2.7590363755806275,0.09338795789761045
pile_cc_only,continuous_hull,0.1,100.0,0.5,0.75,0.0,linear_bridge,valid,2.743260780522042,0.07761236283902484
pile_cc_only,continuous_hull,0.1,100.0,0.5,0.75,0.1,exp_bridge,valid,2.6862169236715587,0.020568505988541652
pile_cc_only,continuous_hull,0.1,100.0,0.5,0.75,0.1,linear_bridge,valid,2.661431957059492,-0.004216460623525098
pile_cc_only,continuous_hull,0.1,100.0,0.5,0.75,0.2,exp_bridge,valid,2.5972692182848003,-0.0683791993982168
pile_cc_only,continuous_hull,0.1,100.0,0.5,0.75,0.2,linear_bridge,valid,2.5584155717852686,-0.10723284589774851
pile_cc_only,continuous_hull,0.1,100.0,0.5,0.75,0.4,exp_bridge,valid,2.36009043877751,-0.3055579789055072
pile_cc_only,continuous_hull,0.1,100.0,0.5,0.75,0.4,linear_bridge,valid,2.2654556587993033,-0.40019275888371375
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.0,0.0,exp_bridge,valid,2.665648417683017,0.0
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.0,0.0,linear_bridge,valid,2.6379166418432165,-0.027731775839800576
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.0,0.1,exp_bridge,valid,2.5722572950949685,-0.0933911225880486
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.0,0.1,linear_bridge,valid,2.5288115438931498,-0.1368368737898673
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.0,0.2,exp_bridge,valid,2.4593231110337057,-0.20632530664931137
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.0,0.2,linear_bridge,valid,2.391456363527519,-0.2741920541554981
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.0,0.4,exp_bridge,valid,2.164534407028256,-0.5011140106547609
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.0,0.4,linear_bridge,valid,2.0008431462128984,-0.6648052714701187
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.25,0.0,exp_bridge,valid,2.575421458588277,-0.09022695909473999
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.25,0.0,linear_bridge,valid,2.532572503164391,-0.133075914518626
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.25,0.1,exp_bridge,valid,2.4631322712112724,-0.20251614647174465
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.25,0.1,linear_bridge,valid,2.396191130726808,-0.2694572869562091
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.25,0.2,exp_bridge,valid,2.3287035944847867,-0.3369448231982304
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.25,0.2,linear_bridge,valid,2.224497155269769,-0.4411512624132481
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.25,0.4,exp_bridge,valid,1.9851820600722532,-0.6804663576107639
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.25,0.4,linear_bridge,valid,1.7362306336264939,-0.9294177840565232
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.5,0.0,exp_bridge,valid,2.4882485047004805,-0.17739991298253655
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.5,0.0,linear_bridge,valid,2.427228364485566,-0.23842005319745097
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.5,0.1,exp_bridge,valid,2.358636749539632,-0.3070116681433852
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.5,0.1,linear_bridge,valid,2.263570717560466,-0.4020777001225513
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.5,0.2,exp_bridge,valid,2.205021538909144,-0.4606268787738732
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.5,0.2,linear_bridge,valid,2.0575379470120194,-0.6081104706709977
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.5,0.4,exp_bridge,valid,1.8206907678789643,-0.8449576498040527
pile_cc_only,continuous_hull,0.1,100.0,0.5,1.5,0.4,linear_bridge,valid,1.4716181210400892,-1.194030296642928
pile_cc_only,continuous_hull,1.0,100.0,0.5,0,0.0,exp_bridge,valid,2.5673967252758954,0.33035157184143493
pile_cc_only,continuous_hull,1.0,100.0,0.5,0,0.0,linear_bridge,valid,2.5673967252758954,0.33035157184143493
pile_cc_only,continuous_hull,1.0,100.0,0.5,0,0.1,exp_bridge,valid,2.5673967252758954,0.33035157184143493
pile_cc_only,continuous_hull,1.0,100.0,0.5,0,0.1,linear_bridge,valid,2.5673967252758954,0.33035157184143493
pile_cc_only,continuous_hull,1.0,100.0,0.5,0,0.2,exp_bridge,valid,2.5673967252758954,0.33035157184143493
pile_cc_only,continuous_hull,1.0,100.0,0.5,0,0.2,linear_bridge,valid,2.5673967252758954,0.33035157184143493
pile_cc_only,continuous_hull,1.0,100.0,0.5,0,0.4,exp_bridge,valid,2.5673967252758954,0.33035157184143493
pile_cc_only,continuous_hull,1.0,100.0,0.5,0,0.4,linear_bridge,valid,2.5673967252758954,0.33035157184143493
pile_cc_only,continuous_hull,1.0,100.0,0.5,0.5,0.0,exp_bridge,valid,2.396535499679057,0.15949034624459646
pile_cc_only,continuous_hull,1.0,100.0,0.5,0.5,0.0,linear_bridge,valid,2.3905845145500493,0.15353936111558886
pile_cc_only,continuous_hull,1.0,100.0,0.5,0.5,0.1,exp_bridge,valid,2.396535499679057,0.15949034624459646
pile_cc_only,continuous_hull,1.0,100.0,0.5,0.5,0.1,linear_bridge,valid,2.3905845145500493,0.15353936111558886
pile_cc_only,continuous_hull,1.0,100.0,0.5,0.5,0.2,exp_bridge,valid,2.396535499679057,0.15949034624459646
pile_cc_only,continuous_hull,1.0,100.0,0.5,0.5,0.2,linear_bridge,valid,2.3905845145500493,0.15353936111558886
pile_cc_only,continuous_hull,1.0,100.0,0.5,0.5,0.4,exp_bridge,valid,2.396535499679057,0.15949034624459646
pile_cc_only,continuous_hull,1.0,100.0,0.5,0.5,0.4,linear_bridge,valid,2.3905845145500493,0.15353936111558886
pile_cc_only,continuous_hull,1.0,100.0,0.5,0.75,0.0,exp_bridge,valid,2.3154174838656347,0.07837233043117431
pile_cc_only,continuous_hull,1.0,100.0,0.5,0.75,0.0,linear_bridge,valid,2.3021784091871265,0.06513325575266604
pile_cc_only,continuous_hull,1.0,100.0,0.5,0.75,0.1,exp_bridge,valid,2.3154174838656347,0.07837233043117431
pile_cc_only,continuous_hull,1.0,100.0,0.5,0.75,0.1,linear_bridge,valid,2.3021784091871265,0.06513325575266604
pile_cc_only,continuous_hull,1.0,100.0,0.5,0.75,0.2,exp_bridge,valid,2.3154174838656347,0.07837233043117431
pile_cc_only,continuous_hull,1.0,100.0,0.5,0.75,0.2,linear_bridge,valid,2.3021784091871265,0.06513325575266604
pile_cc_only,continuous_hull,1.0,100.0,0.5,0.75,0.4,exp_bridge,valid,2.3154174838656347,0.07837233043117431
pile_cc_only,continuous_hull,1.0,100.0,0.5,0.75,0.4,linear_bridge,valid,2.3021784091871265,0.06513325575266604
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.0,0.0,exp_bridge,valid,2.2370451534344604,0.0
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.0,0.0,linear_bridge,valid,2.213772303824203,-0.023272849610257218
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.0,0.1,exp_bridge,valid,2.2370451534344604,0.0
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.0,0.1,linear_bridge,valid,2.213772303824203,-0.023272849610257218
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.0,0.2,exp_bridge,valid,2.2370451534344604,0.0
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.0,0.2,linear_bridge,valid,2.213772303824203,-0.023272849610257218
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.0,0.4,exp_bridge,valid,2.2370451534344604,0.0
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.0,0.4,linear_bridge,valid,2.213772303824203,-0.023272849610257218
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.25,0.0,exp_bridge,valid,2.1613255723325167,-0.07571958110194377
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.25,0.0,linear_bridge,valid,2.1253661984612804,-0.11167895497318003
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.25,0.1,exp_bridge,valid,2.1613255723325167,-0.07571958110194377
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.25,0.1,linear_bridge,valid,2.1253661984612804,-0.11167895497318003
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.25,0.2,exp_bridge,valid,2.1613255723325167,-0.07571958110194377
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.25,0.2,linear_bridge,valid,2.1253661984612804,-0.11167895497318003
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.25,0.4,exp_bridge,valid,2.1613255723325167,-0.07571958110194377
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.25,0.4,linear_bridge,valid,2.1253661984612804,-0.11167895497318003
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.5,0.0,exp_bridge,valid,2.088168950209497,-0.14887620322496353
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.5,0.0,linear_bridge,valid,2.0369600930983576,-0.20008506033610285
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.5,0.1,exp_bridge,valid,2.088168950209497,-0.14887620322496353
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.5,0.1,linear_bridge,valid,2.0369600930983576,-0.20008506033610285
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.5,0.2,exp_bridge,valid,2.088168950209497,-0.14887620322496353
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.5,0.2,linear_bridge,valid,2.0369600930983576,-0.20008506033610285
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.5,0.4,exp_bridge,valid,2.088168950209497,-0.14887620322496353
pile_cc_only,continuous_hull,1.0,100.0,0.5,1.5,0.4,linear_bridge,valid,2.0369600930983576,-0.20008506033610285
pile_cc_only,continuous_hull,10.0,100.0,0.5,0,0.0,exp_bridge,valid,2.3050441192012485,0.29659418836415297
pile_cc_only,continuous_hull,10.0,100.0,0.5,0,0.0,linear_bridge,valid,2.3050441192012485,0.29659418836415297
pile_cc_only,continuous_hull,10.0,100.0,0.5,0,0.1,exp_bridge,valid,2.3050441192012485,0.29659418836415297
pile_cc_only,continuous_hull,10.0,100.0,0.5,0,0.1,linear_bridge,valid,2.3050441192012485,0.29659418836415297
pile_cc_only,continuous_hull,10.0,100.0,0.5,0,0.2,exp_bridge,valid,2.3050441192012485,0.29659418836415297
pile_cc_only,continuous_hull,10.0,100.0,0.5,0,0.2,linear_bridge,valid,2.3050441192012485,0.29659418836415297
pile_cc_only,continuous_hull,10.0,100.0,0.5,0,0.4,exp_bridge,valid,2.3050441192012485,0.29659418836415297
pile_cc_only,continuous_hull,10.0,100.0,0.5,0,0.4,linear_bridge,valid,2.3050441192012485,0.29659418836415297
pile_cc_only,continuous_hull,10.0,100.0,0.5,0.5,0.0,exp_bridge,valid,2.151642559020016,0.14319262818292033
pile_cc_only,continuous_hull,10.0,100.0,0.5,0.5,0.0,linear_bridge,valid,2.1462996826581247,0.1378497518210291
pile_cc_only,continuous_hull,10.0,100.0,0.5,0.5,0.1,exp_bridge,valid,2.1823358483829645,0.1738859175458689
pile_cc_only,continuous_hull,10.0,100.0,0.5,0.5,0.1,linear_bridge,valid,2.1789489311496486,0.17049900031255305
pile_cc_only,continuous_hull,10.0,100.0,0.5,0.5,0.2,exp_bridge,valid,2.2070281153506004,0.19857818451350484
pile_cc_only,continuous_hull,10.0,100.0,0.5,0.5,0.2,linear_bridge,valid,2.204883151068995,0.19643322023189924
pile_cc_only,continuous_hull,10.0,100.0,0.5,0.5,0.4,exp_bridge,valid,2.2427052960893565,0.23425536525226098
pile_cc_only,continuous_hull,10.0,100.0,0.5,0.5,0.4,linear_bridge,valid,2.2418468207279565,0.23339688989086094
pile_cc_only,continuous_hull,10.0,100.0,0.5,0.75,0.0,exp_bridge,valid,2.078813687863802,0.07036375702670661
pile_cc_only,continuous_hull,10.0,100.0,0.5,0.75,0.0,linear_bridge,valid,2.0669274643865627,0.058477533549467164
pile_cc_only,continuous_hull,10.0,100.0,0.5,0.75,0.1,exp_bridge,valid,2.1234535184616323,0.11500358762453677
pile_cc_only,continuous_hull,10.0,100.0,0.5,0.75,0.1,linear_bridge,valid,2.115901337123848,0.10745140628675243
pile_cc_only,continuous_hull,10.0,100.0,0.5,0.75,0.2,exp_bridge,valid,2.159594323987927,0.1511443931508314
pile_cc_only,continuous_hull,10.0,100.0,0.5,0.75,0.2,linear_bridge,valid,2.1548026670028677,0.14635273616577216
pile_cc_only,continuous_hull,10.0,100.0,0.5,0.75,0.4,exp_bridge,valid,2.212170984964824,0.20372105412772834
pile_cc_only,continuous_hull,10.0,100.0,0.5,0.75,0.4,linear_bridge,valid,2.21024817149131,0.20179824065421448
pile_cc_only,continuous_hull,10.0,100.0,0.5,1.0,0.0,exp_bridge,valid,2.0084499308370956,0.0
pile_cc_only,continuous_hull,10.0,100.0,0.5,1.0,0.0,linear_bridge,valid,1.9875552461150008,-0.02089468472209477
pile_cc_only,continuous_hull,10.0,100.0,0.5,1.0,0.1,exp_bridge,valid,2.0661599122830423,0.057709981445946745
pile_cc_only,continuous_hull,10.0,100.0,0.5,1.0,0.1,linear_bridge,valid,2.052853743098048,0.04440381226095225
pile_cc_only,continuous_hull,10.0,100.0,0.5,1.0,0.2,exp_bridge,valid,2.1131799870433405,0.10473005620624498
pile_cc_only,continuous_hull,10.0,100.0,0.5,1.0,0.2,linear_bridge,valid,2.1047221829367406,0.09627225209964507
pile_cc_only,continuous_hull,10.0,100.0,0.5,1.0,0.4,exp_bridge,valid,2.182052396832285,0.17360246599518936
pile_cc_only,continuous_hull,10.0,100.0,0.5,1.0,0.4,linear_bridge,valid,2.178649522254664,0.17019959141756846
pile_cc_only,continuous_hull,10.0,100.0,0.5,1.25,0.0,exp_bridge,valid,1.940467848672267,-0.06798208216482848
pile_cc_only,continuous_hull,10.0,100.0,0.5,1.25,0.0,linear_bridge,valid,1.9081830278434389,-0.1002669029936567
pile_cc_only,continuous_hull,10.0,100.0,0.5,1.25,0.1,exp_bridge,valid,2.0104121639630814,0.0019622331259858683
pile_cc_only,continuous_hull,10.0,100.0,0.5,1.25,0.1,linear_bridge,valid,1.9898061490722478,-0.01864378176484771
pile_cc_only,continuous_hull,10.0,100.0,0.5,1.25,0.2,exp_bridge,valid,2.067763194244003,0.059313263406907346
pile_cc_only,continuous_hull,10.0,100.0,0.5,1.25,0.2,linear_bridge,valid,2.0546416988706135,0.04619176803351799
pile_cc_only,continuous_hull,10.0,100.0,0.5,1.25,0.4,exp_bridge,valid,2.1523438716457224,0.14389394080862683
pile_cc_only,continuous_hull,10.0,100.0,0.5,1.25,0.4,linear_bridge,valid,2.147050873018018,0.13860094218092245
