weight_scenario,quality_score_scope,quality_policy,model,n_feasible_observed_recipes,selected_index,objective_relative,max_domain_share,unknown_QA_share
dirichlet_balanced_002,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,477,-0.02600883738323353,0.35535535535535534,0.3693693693693694
dirichlet_balanced_002,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,172,-0.06726562672846262,0.32967032967032966,0.4185814185814186
dirichlet_balanced_002,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,172,-0.044709335291929615,0.32967032967032966,0.4185814185814186
dirichlet_balanced_003,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.17603101245399083,0.22522522522522523,0.5685685685685684
dirichlet_balanced_003,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.14227441266430838,0.22522522522522523,0.5685685685685684
dirichlet_balanced_003,A1_sample_primary,quality_direct,ridge_v1.3,91,84,-0.0810068715698198,0.3546453546453547,0.2547452547452548
dirichlet_balanced_003,A1_sample_primary,quality_direct,interaction_candidate,91,84,-0.05652102930192139,0.3546453546453547,0.2547452547452548
dirichlet_balanced_003,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,68,-0.10855811246659965,0.445,0.33
dirichlet_balanced_003,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,172,-0.07288638930173026,0.32967032967032966,0.4185814185814186
dirichlet_balanced_003,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.17603101245399083,0.22522522522522523,0.5685685685685684
dirichlet_balanced_003,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.14227441266430838,0.22522522522522523,0.5685685685685684
dirichlet_balanced_003,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,84,-0.0810068715698198,0.3546453546453547,0.2547452547452548
dirichlet_balanced_003,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,84,-0.05652102930192139,0.3546453546453547,0.2547452547452548
dirichlet_balanced_003,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,68,-0.10855811246659965,0.445,0.33
dirichlet_balanced_003,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,172,-0.07288638930173026,0.32967032967032966,0.4185814185814186
dirichlet_balanced_004,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.1748058491941217,0.22522522522522523,0.5685685685685684
dirichlet_balanced_004,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.13975721464085927,0.22522522522522523,0.5685685685685684
dirichlet_balanced_004,A1_sample_primary,quality_direct,ridge_v1.3,91,84,-0.06675404648031501,0.3546453546453547,0.2547452547452548
dirichlet_balanced_004,A1_sample_primary,quality_direct,interaction_candidate,91,477,-0.04838406768886077,0.35535535535535534,0.3693693693693694
dirichlet_balanced_004,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,172,-0.10506121387248185,0.32967032967032966,0.4185814185814186
dirichlet_balanced_004,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,172,-0.07988728712797244,0.32967032967032966,0.4185814185814186
dirichlet_balanced_004,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.1748058491941217,0.22522522522522523,0.5685685685685684
dirichlet_balanced_004,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.13975721464085927,0.22522522522522523,0.5685685685685684
dirichlet_balanced_004,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,84,-0.06675404648031501,0.3546453546453547,0.2547452547452548
dirichlet_balanced_004,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,477,-0.04838406768886077,0.35535535535535534,0.3693693693693694
dirichlet_balanced_004,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,172,-0.10506121387248185,0.32967032967032966,0.4185814185814186
dirichlet_balanced_004,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,172,-0.07988728712797244,0.32967032967032966,0.4185814185814186
dirichlet_balanced_005,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.17309102757389477,0.22522522522522523,0.5685685685685684
dirichlet_balanced_005,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.14052498670609528,0.22522522522522523,0.5685685685685684
dirichlet_balanced_005,A1_sample_primary,quality_direct,ridge_v1.3,91,301,-0.08456879272104245,0.36063936063936064,0.2727272727272727
dirichlet_balanced_005,A1_sample_primary,quality_direct,interaction_candidate,91,301,-0.06828164514166564,0.36063936063936064,0.2727272727272727
dirichlet_balanced_005,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,172,-0.10997769321149291,0.32967032967032966,0.4185814185814186
dirichlet_balanced_005,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,172,-0.08547209501608224,0.32967032967032966,0.4185814185814186
dirichlet_balanced_005,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.17309102757389477,0.22522522522522523,0.5685685685685684
dirichlet_balanced_005,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.14052498670609528,0.22522522522522523,0.5685685685685684
dirichlet_balanced_005,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,301,-0.08456879272104245,0.36063936063936064,0.2727272727272727
dirichlet_balanced_005,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,301,-0.06828164514166564,0.36063936063936064,0.2727272727272727
dirichlet_balanced_005,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,172,-0.10997769321149291,0.32967032967032966,0.4185814185814186
dirichlet_balanced_005,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,172,-0.08547209501608224,0.32967032967032966,0.4185814185814186
dirichlet_balanced_006,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.2454476194359816,0.22522522522522523,0.5685685685685684
dirichlet_balanced_006,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.2091581221046006,0.22522522522522523,0.5685685685685684
dirichlet_balanced_006,A1_sample_primary,quality_direct,ridge_v1.3,91,301,-0.12154157007895233,0.36063936063936064,0.2727272727272727
dirichlet_balanced_006,A1_sample_primary,quality_direct,interaction_candidate,91,301,-0.10259896108453904,0.36063936063936064,0.2727272727272727
dirichlet_balanced_006,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,384,-0.1456654590201581,0.234,0.413
dirichlet_balanced_006,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,384,-0.1162696966353817,0.234,0.413
dirichlet_balanced_006,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.2454476194359816,0.22522522522522523,0.5685685685685684
dirichlet_balanced_006,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.2091581221046006,0.22522522522522523,0.5685685685685684
dirichlet_balanced_006,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,301,-0.12154157007895233,0.36063936063936064,0.2727272727272727
dirichlet_balanced_006,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,301,-0.10259896108453904,0.36063936063936064,0.2727272727272727
dirichlet_balanced_006,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,384,-0.1456654590201581,0.234,0.413
dirichlet_balanced_006,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,384,-0.1162696966353817,0.234,0.413
dirichlet_balanced_007,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.1365526624995095,0.22522522522522523,0.5685685685685684
dirichlet_balanced_007,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.10692884676609064,0.22522522522522523,0.5685685685685684
dirichlet_balanced_007,A1_sample_primary,quality_direct,ridge_v1.3,91,301,-0.05997849148265546,0.36063936063936064,0.2727272727272727
dirichlet_balanced_007,A1_sample_primary,quality_direct,interaction_candidate,91,475,-0.049371267544340965,0.4265734265734266,0.2267732267732268
dirichlet_balanced_007,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,172,-0.08860056256370552,0.32967032967032966,0.4185814185814186
dirichlet_balanced_007,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,172,-0.06752094958122007,0.32967032967032966,0.4185814185814186
dirichlet_balanced_007,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.1365526624995095,0.22522522522522523,0.5685685685685684
dirichlet_balanced_007,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.10692884676609064,0.22522522522522523,0.5685685685685684
dirichlet_balanced_007,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,301,-0.05997849148265546,0.36063936063936064,0.2727272727272727
dirichlet_balanced_007,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,475,-0.049371267544340965,0.4265734265734266,0.2267732267732268
dirichlet_balanced_007,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,172,-0.08860056256370552,0.32967032967032966,0.4185814185814186
dirichlet_balanced_007,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,172,-0.06752094958122007,0.32967032967032966,0.4185814185814186
dirichlet_balanced_008,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.14281933234700775,0.22522522522522523,0.5685685685685684
dirichlet_balanced_008,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.11299770368842811,0.22522522522522523,0.5685685685685684
dirichlet_balanced_008,A1_sample_primary,quality_direct,ridge_v1.3,91,301,-0.07231820589013635,0.36063936063936064,0.2727272727272727
dirichlet_balanced_008,A1_sample_primary,quality_direct,interaction_candidate,91,301,-0.054964621222382874,0.36063936063936064,0.2727272727272727
dirichlet_balanced_008,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,384,-0.10590152096024356,0.234,0.413
dirichlet_balanced_008,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,384,-0.07903296153559422,0.234,0.413
dirichlet_balanced_008,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.14281933234700775,0.22522522522522523,0.5685685685685684
dirichlet_balanced_008,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.11299770368842811,0.22522522522522523,0.5685685685685684
dirichlet_balanced_008,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,301,-0.07231820589013635,0.36063936063936064,0.2727272727272727
dirichlet_balanced_008,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,301,-0.054964621222382874,0.36063936063936064,0.2727272727272727
dirichlet_balanced_008,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,384,-0.10590152096024356,0.234,0.413
dirichlet_balanced_008,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,384,-0.07903296153559422,0.234,0.413
dirichlet_balanced_009,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.16173029976068123,0.22522522522522523,0.5685685685685684
dirichlet_balanced_009,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.12819072135932325,0.22522522522522523,0.5685685685685684
dirichlet_balanced_009,A1_sample_primary,quality_direct,ridge_v1.3,91,84,-0.06722188021173943,0.3546453546453547,0.2547452547452548
dirichlet_balanced_009,A1_sample_primary,quality_direct,interaction_candidate,91,477,-0.04630339901501928,0.35535535535535534,0.3693693693693694
dirichlet_balanced_009,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,68,-0.09997206909513442,0.445,0.33
dirichlet_balanced_009,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,384,-0.06153762444121197,0.234,0.413
dirichlet_balanced_009,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.16173029976068123,0.22522522522522523,0.5685685685685684
dirichlet_balanced_009,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.12819072135932325,0.22522522522522523,0.5685685685685684
dirichlet_balanced_009,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,84,-0.06722188021173943,0.3546453546453547,0.2547452547452548
dirichlet_balanced_009,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,477,-0.04630339901501928,0.35535535535535534,0.3693693693693694
dirichlet_balanced_009,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,68,-0.09997206909513442,0.445,0.33
dirichlet_balanced_009,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,384,-0.06153762444121197,0.234,0.413
dirichlet_balanced_010,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.19932013165178447,0.22522522522522523,0.5685685685685684
dirichlet_balanced_010,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.1688502681998931,0.22522522522522523,0.5685685685685684
dirichlet_balanced_010,A1_sample_primary,quality_direct,ridge_v1.3,91,84,-0.08611997357388798,0.3546453546453547,0.2547452547452548
dirichlet_balanced_010,A1_sample_primary,quality_direct,interaction_candidate,91,84,-0.06503206313141342,0.3546453546453547,0.2547452547452548
dirichlet_balanced_010,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,68,-0.13559800943074543,0.445,0.33
dirichlet_balanced_010,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,68,-0.09401699556995838,0.445,0.33
dirichlet_balanced_010,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.19932013165178447,0.22522522522522523,0.5685685685685684
dirichlet_balanced_010,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.1688502681998931,0.22522522522522523,0.5685685685685684
dirichlet_balanced_010,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,84,-0.08611997357388798,0.3546453546453547,0.2547452547452548
dirichlet_balanced_010,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,84,-0.06503206313141342,0.3546453546453547,0.2547452547452548
dirichlet_balanced_010,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,68,-0.13559800943074543,0.445,0.33
dirichlet_balanced_010,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,68,-0.09401699556995838,0.445,0.33
dirichlet_balanced_011,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.1699730215890641,0.22522522522522523,0.5685685685685684
dirichlet_balanced_011,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.1374480531805014,0.22522522522522523,0.5685685685685684
dirichlet_balanced_011,A1_sample_primary,quality_direct,ridge_v1.3,91,301,-0.07353655929457556,0.36063936063936064,0.2727272727272727
dirichlet_balanced_011,A1_sample_primary,quality_direct,interaction_candidate,91,301,-0.055649177453889614,0.36063936063936064,0.2727272727272727
dirichlet_balanced_011,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,384,-0.10438384140114672,0.234,0.413
dirichlet_balanced_011,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,384,-0.07708500411179656,0.234,0.413
dirichlet_balanced_011,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.1699730215890641,0.22522522522522523,0.5685685685685684
dirichlet_balanced_011,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.1374480531805014,0.22522522522522523,0.5685685685685684
dirichlet_balanced_011,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,301,-0.07353655929457556,0.36063936063936064,0.2727272727272727
dirichlet_balanced_011,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,301,-0.055649177453889614,0.36063936063936064,0.2727272727272727
dirichlet_balanced_011,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,384,-0.10438384140114672,0.234,0.413
dirichlet_balanced_011,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,384,-0.07708500411179656,0.234,0.413
dirichlet_balanced_012,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.17548412603022792,0.22522522522522523,0.5685685685685684
dirichlet_balanced_012,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.13913495104869075,0.22522522522522523,0.5685685685685684
dirichlet_balanced_012,A1_sample_primary,quality_direct,ridge_v1.3,91,301,-0.06630264103888316,0.36063936063936064,0.2727272727272727
dirichlet_balanced_012,A1_sample_primary,quality_direct,interaction_candidate,91,475,-0.05917348371608505,0.4265734265734266,0.2267732267732268
dirichlet_balanced_012,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,68,-0.1237853407857321,0.445,0.33
dirichlet_balanced_012,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,172,-0.08424704448181441,0.32967032967032966,0.4185814185814186
dirichlet_balanced_012,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.17548412603022792,0.22522522522522523,0.5685685685685684
dirichlet_balanced_012,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.13913495104869075,0.22522522522522523,0.5685685685685684
dirichlet_balanced_012,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,301,-0.06630264103888316,0.36063936063936064,0.2727272727272727
dirichlet_balanced_012,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,475,-0.05917348371608505,0.4265734265734266,0.2267732267732268
dirichlet_balanced_012,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,68,-0.1237853407857321,0.445,0.33
dirichlet_balanced_012,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,172,-0.08424704448181441,0.32967032967032966,0.4185814185814186
