type,resource_gate,horizon_months,compute_scenario,model,eta,retention,resource_multiplier,conditional_p05,conditional_p95
pretrained,primary,12,stopped,quantile_resource,0.75,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,quantile_resource,0.75,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,quantile_resource,0.75,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,quantile_resource,0.75,0.5,0.5,12.76297261938761,33.044375768836574
pretrained,primary,12,stopped,quantile_resource,0.75,0.5,1.0,12.76297261938761,33.044375768836574
pretrained,primary,12,stopped,quantile_resource,0.75,0.5,1.5,12.76297261938761,33.044375768836574
pretrained,primary,12,stopped,quantile_resource,0.75,1.0,0.5,13.404570183771963,42.14527655571139
pretrained,primary,12,stopped,quantile_resource,0.75,1.0,1.0,13.404570183771963,42.14527655571139
pretrained,primary,12,stopped,quantile_resource,0.75,1.0,1.5,13.404570183771963,42.14527655571139
pretrained,primary,12,stopped,mean_resource,0.25,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,mean_resource,0.25,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,mean_resource,0.25,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,mean_resource,0.25,0.5,0.5,12.22558522661607,36.01860265546471
pretrained,primary,12,stopped,mean_resource,0.25,0.5,1.0,12.22558522661607,36.01860265546471
pretrained,primary,12,stopped,mean_resource,0.25,0.5,1.5,12.22558522661607,36.01860265546471
pretrained,primary,12,stopped,mean_resource,0.25,1.0,0.5,15.933682899380509,45.91149936957547
pretrained,primary,12,stopped,mean_resource,0.25,1.0,1.0,15.933682899380509,45.91149936957547
pretrained,primary,12,stopped,mean_resource,0.25,1.0,1.5,15.933682899380509,45.91149936957547
pretrained,primary,12,stopped,mean_resource,0.5,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,mean_resource,0.5,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,mean_resource,0.5,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,mean_resource,0.5,0.5,0.5,12.22558522661607,36.01860265546471
pretrained,primary,12,stopped,mean_resource,0.5,0.5,1.0,12.22558522661607,36.01860265546471
pretrained,primary,12,stopped,mean_resource,0.5,0.5,1.5,12.22558522661607,36.01860265546471
pretrained,primary,12,stopped,mean_resource,0.5,1.0,0.5,15.933682899380509,45.91149936957547
pretrained,primary,12,stopped,mean_resource,0.5,1.0,1.0,15.933682899380509,45.91149936957547
pretrained,primary,12,stopped,mean_resource,0.5,1.0,1.5,15.933682899380509,45.91149936957547
pretrained,primary,12,stopped,mean_resource,0.75,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,mean_resource,0.75,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,mean_resource,0.75,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,mean_resource,0.75,0.5,0.5,12.22558522661607,36.01860265546471
pretrained,primary,12,stopped,mean_resource,0.75,0.5,1.0,12.22558522661607,36.01860265546471
pretrained,primary,12,stopped,mean_resource,0.75,0.5,1.5,12.22558522661607,36.01860265546471
pretrained,primary,12,stopped,mean_resource,0.75,1.0,0.5,15.933682899380509,45.91149936957547
pretrained,primary,12,stopped,mean_resource,0.75,1.0,1.0,15.933682899380509,45.91149936957547
pretrained,primary,12,stopped,mean_resource,0.75,1.0,1.5,15.933682899380509,45.91149936957547
pretrained,primary,24,historical,constant,0.25,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.25,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.25,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.25,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.25,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.25,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.25,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.25,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.25,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.5,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.5,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.5,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.5,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.5,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.5,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.5,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.5,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.5,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.75,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.75,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.75,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.75,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.75,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.75,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.75,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.75,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,constant,0.75,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,frontier_trend,0.25,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,frontier_trend,0.25,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,frontier_trend,0.25,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,frontier_trend,0.25,0.5,0.5,1.6922042485625453,29.086593042431414
pretrained,primary,24,historical,frontier_trend,0.25,0.5,1.0,1.6922042485625453,29.086593042431414
pretrained,primary,24,historical,frontier_trend,0.25,0.5,1.5,1.6922042485625453,29.086593042431414
pretrained,primary,24,historical,frontier_trend,0.25,1.0,0.5,0.1648284140401244,33.53608301688536
pretrained,primary,24,historical,frontier_trend,0.25,1.0,1.0,0.1648284140401244,33.53608301688536
pretrained,primary,24,historical,frontier_trend,0.25,1.0,1.5,0.1648284140401244,33.53608301688536
pretrained,primary,24,historical,frontier_trend,0.5,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,frontier_trend,0.5,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,frontier_trend,0.5,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,frontier_trend,0.5,0.5,0.5,1.6922042485625453,29.086593042431414
pretrained,primary,24,historical,frontier_trend,0.5,0.5,1.0,1.6922042485625453,29.086593042431414
pretrained,primary,24,historical,frontier_trend,0.5,0.5,1.5,1.6922042485625453,29.086593042431414
pretrained,primary,24,historical,frontier_trend,0.5,1.0,0.5,0.1648284140401244,33.53608301688536
pretrained,primary,24,historical,frontier_trend,0.5,1.0,1.0,0.1648284140401244,33.53608301688536
pretrained,primary,24,historical,frontier_trend,0.5,1.0,1.5,0.1648284140401244,33.53608301688536
pretrained,primary,24,historical,frontier_trend,0.75,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,frontier_trend,0.75,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,frontier_trend,0.75,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,historical,frontier_trend,0.75,0.5,0.5,1.6922042485625453,29.086593042431414
pretrained,primary,24,historical,frontier_trend,0.75,0.5,1.0,1.6922042485625453,29.086593042431414
pretrained,primary,24,historical,frontier_trend,0.75,0.5,1.5,1.6922042485625453,29.086593042431414
pretrained,primary,24,historical,frontier_trend,0.75,1.0,0.5,0.1648284140401244,33.53608301688536
pretrained,primary,24,historical,frontier_trend,0.75,1.0,1.0,0.1648284140401244,33.53608301688536
pretrained,primary,24,historical,frontier_trend,0.75,1.0,1.5,0.1648284140401244,33.53608301688536
pretrained,primary,24,historical,quantile_resource,0.25,0.0,0.5,10.364470592339224,30.007474138110787
pretrained,primary,24,historical,quantile_resource,0.25,0.0,1.0,11.531038045470025,32.97892209644652
pretrained,primary,24,historical,quantile_resource,0.25,0.0,1.5,12.88402668095593,36.09288512080536
pretrained,primary,24,historical,quantile_resource,0.25,0.5,0.5,15.241874467986293,45.50654486095862
pretrained,primary,24,historical,quantile_resource,0.25,0.5,1.0,17.167445299505623,48.90938790076405
pretrained,primary,24,historical,quantile_resource,0.25,0.5,1.5,19.268122881395264,52.25435995691429
pretrained,primary,24,historical,quantile_resource,0.25,1.0,0.5,13.386754088360574,65.00806376496419
pretrained,primary,24,historical,quantile_resource,0.25,1.0,1.0,15.11933496123069,67.62772794935316
pretrained,primary,24,historical,quantile_resource,0.25,1.0,1.5,17.032180553303515,70.1400747233347
pretrained,primary,24,historical,quantile_resource,0.5,0.0,0.5,11.531038045470025,32.97892209644652
pretrained,primary,24,historical,quantile_resource,0.5,0.0,1.0,14.373552495601754,39.32833419343825
pretrained,primary,24,historical,quantile_resource,0.5,0.0,1.5,17.954458444246793,46.06001051911843
pretrained,primary,24,historical,quantile_resource,0.5,0.5,0.5,17.167445299505623,48.90938790076405
pretrained,primary,24,historical,quantile_resource,0.5,0.5,1.0,21.51181596161147,55.24487104634306
pretrained,primary,24,historical,quantile_resource,0.5,0.5,1.5,26.759904469380853,61.86464831558507
pretrained,primary,24,historical,quantile_resource,0.5,1.0,0.5,15.11933496123069,67.62772794935316
pretrained,primary,24,historical,quantile_resource,0.5,1.0,1.0,19.101305357594946,72.53507759000001
pretrained,primary,24,historical,quantile_resource,0.5,1.0,1.5,23.743208239523753,76.95065309931928
pretrained,primary,24,historical,quantile_resource,0.75,0.0,0.5,12.884026680955927,36.09288512080536
pretrained,primary,24,historical,quantile_resource,0.75,0.0,1.0,17.954458444246793,46.06001051911843
pretrained,primary,24,historical,quantile_resource,0.75,0.0,1.5,25.000019841588955,56.380875957196416
pretrained,primary,24,historical,quantile_resource,0.75,0.5,0.5,19.268122881395264,52.25435995691429
pretrained,primary,24,historical,quantile_resource,0.75,0.5,1.0,26.759904469380853,61.86464831558507
pretrained,primary,24,historical,quantile_resource,0.75,0.5,1.5,35.81475959440073,71.48263341699703
pretrained,primary,24,historical,quantile_resource,0.75,1.0,0.5,17.032180553303515,70.1400747233347
pretrained,primary,24,historical,quantile_resource,0.75,1.0,1.0,23.743208239523753,76.95065309931928
pretrained,primary,24,historical,quantile_resource,0.75,1.0,1.5,32.14582037286646,83.43616795228378
pretrained,primary,24,historical,mean_resource,0.25,0.0,0.5,10.195672409346844,29.85120177403943
pretrained,primary,24,historical,mean_resource,0.25,0.0,1.0,11.141241894394865,32.65036093444273
pretrained,primary,24,historical,mean_resource,0.25,0.0,1.5,12.171599618766914,35.57887661230611
pretrained,primary,24,historical,mean_resource,0.25,0.5,0.5,17.324335448112734,49.14058243944641
pretrained,primary,24,historical,mean_resource,0.25,0.5,1.0,18.809436118671492,52.322323430453615
pretrained,primary,24,historical,mean_resource,0.25,0.5,1.5,20.390709829295655,55.31863115787107
pretrained,primary,24,historical,mean_resource,0.25,1.0,0.5,25.733180064001274,70.99313421415266
pretrained,primary,24,historical,mean_resource,0.25,1.0,1.0,27.81469427259868,73.87031016105054
pretrained,primary,24,historical,mean_resource,0.25,1.0,1.5,29.997011615828097,76.55622353818585
pretrained,primary,24,historical,mean_resource,0.5,0.0,0.5,11.141241894394865,32.65036093444273
pretrained,primary,24,historical,mean_resource,0.5,0.0,1.0,13.289902303235593,38.61943755275745
pretrained,primary,24,historical,mean_resource,0.5,0.0,1.5,16.049299762701267,44.93456954132101
pretrained,primary,24,historical,mean_resource,0.5,0.5,0.5,18.809436118671492,52.322323430453615
pretrained,primary,24,historical,mean_resource,0.5,0.5,1.0,22.06908212921659,58.750509153726725
pretrained,primary,24,historical,mean_resource,0.5,0.5,1.5,25.71610992207752,64.94916693785265
pretrained,primary,24,historical,mean_resource,0.5,1.0,0.5,27.81469427259868,73.87031016105054
pretrained,primary,24,historical,mean_resource,0.5,1.0,1.0,32.27450489998754,79.04417360231041
pretrained,primary,24,historical,mean_resource,0.5,1.0,1.5,37.084436911017235,82.89930506693189
pretrained,primary,24,historical,mean_resource,0.75,0.0,0.5,12.171599618766914,35.57887661230611
pretrained,primary,24,historical,mean_resource,0.75,0.0,1.0,16.049299762701267,44.93456954132101
pretrained,primary,24,historical,mean_resource,0.75,0.0,1.5,21.366388941731508,54.288316416438434
pretrained,primary,24,historical,mean_resource,0.75,0.5,0.5,20.390709829295652,55.31863115787107
pretrained,primary,24,historical,mean_resource,0.75,0.5,1.0,25.716109922077518,64.94916693785265
pretrained,primary,24,historical,mean_resource,0.75,0.5,1.5,31.879419103764782,72.89924658416894
pretrained,primary,24,historical,mean_resource,0.75,1.0,0.5,29.997011615828097,76.55622353818585
pretrained,primary,24,historical,mean_resource,0.75,1.0,1.0,37.084436911017235,82.89930506693189
pretrained,primary,24,historical,mean_resource,0.75,1.0,1.5,44.781958001464005,86.77831816160199
pretrained,primary,24,half,constant,0.25,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.25,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.25,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.25,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.25,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.25,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.25,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.25,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.25,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.5,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.5,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.5,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.5,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.5,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.5,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.5,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.5,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.5,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.75,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.75,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.75,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.75,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.75,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.75,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.75,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.75,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,half,constant,0.75,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,frontier_trend,0.25,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,frontier_trend,0.25,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,half,frontier_trend,0.25,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,frontier_trend,0.25,0.5,0.5,1.6922042485625453,29.086593042431414
pretrained,primary,24,half,frontier_trend,0.25,0.5,1.0,1.6922042485625453,29.086593042431414
pretrained,primary,24,half,frontier_trend,0.25,0.5,1.5,1.6922042485625453,29.086593042431414
pretrained,primary,24,half,frontier_trend,0.25,1.0,0.5,0.1648284140401244,33.53608301688536
pretrained,primary,24,half,frontier_trend,0.25,1.0,1.0,0.1648284140401244,33.53608301688536
pretrained,primary,24,half,frontier_trend,0.25,1.0,1.5,0.1648284140401244,33.53608301688536
pretrained,primary,24,half,frontier_trend,0.5,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,frontier_trend,0.5,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,24,half,frontier_trend,0.5,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,24,half,frontier_trend,0.5,0.5,0.5,1.6922042485625453,29.086593042431414
pretrained,primary,24,half,frontier_trend,0.5,0.5,1.0,1.6922042485625453,29.086593042431414
pretrained,primary,24,half,frontier_trend,0.5,0.5,1.5,1.6922042485625453,29.086593042431414
pretrained,primary,24,half,frontier_trend,0.5,1.0,0.5,0.1648284140401244,33.53608301688536
